,series_1,series_2,series_3
2019-03-05,27.73652227043054,33.43895985245036,39.21742141486813
2019-03-06,20.083990766111015,36.27682775753284,31.88881625509682
2019-03-07,21.58041224691883,34.30596684848093,24.16209203308174
2019-03-08,18.838075887968547,28.26310930241285,26.744178185874745
2019-03-09,23.142996712051247,27.879860018955252,37.63357843659009
2019-03-10,25.029465987017325,32.942302965678905,26.63584561792846
2019-03-11,26.12378882777551,25.89178285971597,24.789167318400324
2019-03-12,20.83139414172884,23.65131841719436,22.33237599142962
2019-03-13,23.66251166112266,19.311485938915304,31.093543772928285
2019-03-14,13.575909337650483,22.338164185712067,27.283033215111516
2019-03-15,10.835063389859634,26.2469528250261,27.784140807864695
2019-03-16,13.486141695295226,11.37348161316548,13.29286598075714
2019-03-17,12.666737776805313,12.964971304816153,13.06649655674113
2019-03-18,9.385238058519642,15.696138867064693,1.4482344885493141
2019-03-19,1.5306644526298037,7.136468038999678,14.160406465236456
2019-03-20,4.932447748501955,6.5724751886353365,-1.481162419823967
2019-03-21,-0.5991374578294093,-1.9494377679991883,3.3815112139401213
2019-03-22,2.893990039642829,1.47774212269422,-5.223143011744388
2019-03-23,0.07998999223598102,-3.219727532600616,-4.397837185753358
2019-03-24,-5.4399242833999635,-0.6733247836509522,-7.169824288998886
2019-03-25,-5.934629178289856,-1.7241029428525083,-7.26233404146533
2019-03-26,-8.993965595714455,2.2217979736004825,-7.892113595552612
2019-03-27,-7.507972478998587,-7.0284985098302775,-8.62595681419927
2019-03-28,-5.742446323897564,-9.047970182648282,-1.986990553074711
2019-03-29,-12.104811491134889,-10.2710550527735,-11.921968845569111
2019-03-30,-8.525716825643935,-12.819086253695174,-4.943874933674768
2019-03-31,-11.832209013169269,-10.128970469696737,0.6790774100704198
2019-04-01,-12.69704389258166,-12.361637039824892,-7.306721509180216
2019-04-02,-10.61224750585219,-9.913676538929913,-7.228674616354275
2019-04-03,-12.84455140330528,-4.422551412401805,-3.3466628946816357
2019-04-04,-10.823700796001113,-12.426665485545982,5.506311332018357
2019-04-05,-11.755330416181309,-2.372640367247268,2.3425406960749298
2019-04-06,-1.6331685707278014,0.11982664979564195,0.7035536996039804
2019-04-07,-5.772871041929669,-3.570831340973381,8.143520484123293
2019-04-08,-6.323450408783912,-9.326405293975746,2.3948439130449355
2019-04-09,-2.0056260531909302,-0.8812723804878955,14.02239810012994
2019-04-10,-1.0719974912454133,9.27519374208945,15.174036461640135
2019-04-11,0.6025690811674196,6.664761909263994,14.07435305884108
2019-04-12,5.064021193013794,5.486693387219027,13.915803960861123
2019-04-13,7.613817062713652,10.215149363382935,16.19091651760628
2019-04-14,6.1018026121006175,18.339720880176046,25.94804016836577
2019-04-15,8.139931838350982,19.85133653181965,31.851042845597696
2019-04-16,11.13641176319341,19.29759593721433,24.409636926480665
2019-04-17,7.400556619396921,21.248285412051132,32.049284818902116
2019-04-18,11.630726748419065,23.445545368991652,20.69091697712512
2019-04-19,21.753360513080487,23.411518954018927,29.98269064307332
2019-04-20,24.26038418784237,35.47873161250527,34.119805492566556
2019-04-21,20.352757214475364,29.29947854893512,30.5740083533218
2019-04-22,24.059624136644516,36.824538934036326,31.135767189895354
2019-04-23,24.414297402939027,39.08137398282511,32.92278948268362
2019-04-24,33.26593689698401,37.69007507572968,37.98246150995795
2019-04-25,28.26493130073799,32.31193363602321,35.27192500196947
2019-04-26,25.052788550713746,35.735555474487626,24.095515746509918
2019-04-27,22.785720239155538,33.72891834281497,23.861565777791757
2019-04-28,20.762380688586862,29.56591343915892,30.5921565525892
2019-04-29,25.58206551028685,33.59877104902342,34.72306009141899
2019-04-30,22.148793579400387,26.279678836993583,16.39752634617038
2019-05-01,19.315735714862697,34.33011131378985,26.202625177211402
2019-05-02,20.41808748639044,25.844870325662406,23.97454304599958
2019-05-03,17.80145169686641,26.504893653211298,31.68856304815679
2019-05-04,24.266536961112465,24.58856340389639,20.044050080826825
2019-05-05,20.206405217185242,19.958998072015753,21.54180319668287
2019-05-06,15.749670537153984,20.81674344918897,17.703021770827014
2019-05-07,18.066757903005684,13.822077051607216,3.2254917612595264
2019-05-08,11.90195101403327,16.541332216824696,15.763774067021355
2019-05-09,7.016729048525388,4.742872271437719,10.3110892171179
2019-05-10,11.756378190447808,7.961126164227658,9.359256583144246
2019-05-11,6.704835156347872,12.622238820560664,24.885929500722465
2019-05-12,-0.04181435173958725,-1.979845556715853,-8.810582027211202
2019-05-13,0.32450760069520135,-3.169704640281154,9.1062184639127
2019-05-14,-3.6782579085593197,-0.6493175342552076,-3.273550349839916
2019-05-15,-7.042716043907077,-4.154257473563615,-1.8547559001313694
2019-05-16,-2.0460092461983486,-5.368892286014798,-4.939849936700886
2019-05-17,-0.7376438168409152,-6.460087049794836,-7.99097549826306
2019-05-18,-11.760793510331254,-7.243083826424565,-9.527261097695494
2019-05-19,-7.183610128568767,-6.379340947222275,-5.267063337163847
2019-05-20,-11.649876069361422,-10.007702241157345,-15.142158513792639
2019-05-21,-11.847431463709302,-13.114856713552768,-3.057807253323112
2019-05-22,-12.576733844526263,-9.483686951280799,-8.744263454223107
2019-05-23,-13.533316588898177,-4.232533679271847,-11.751095052125983
2019-05-24,-10.760343583383174,-12.016795558469676,-7.12484186355209
2019-05-25,-12.976313849104674,-14.605673286820217,3.194539844323002
2019-05-26,-9.132413045717989,-4.891604856650352,-4.696145541315634
2019-05-27,-9.212228808172801,-8.471506613996532,1.815950372066794
2019-05-28,-8.673702289961883,-15.179677451751857,-1.943981403536716
2019-05-29,-9.32940362123414,-0.8035526581810499,8.088676875474
2019-05-30,-6.854934642191296,-4.313414195927839,10.010720832092485
2019-05-31,-1.2627224415868872,-0.1302619236823201,18.57249322731408
2019-06-01,-0.183838821078099,4.106124034918317,10.337072052147722
2019-06-02,-2.5850836992555557,6.127279615778833,17.311704070644097
2019-06-03,2.623501206493759,10.93668920228789,16.787814618559725
2019-06-04,6.6463816162885125,8.916371283815407,25.58978181906718
2019-06-05,1.6497197851628709,15.513853429776255,17.281140118041222
2019-06-06,10.302643613771611,14.960345245456464,27.300078489633556
2019-06-07,8.84889849077899,21.623233424400755,24.418527301787854
2019-06-08,14.52412775583079,23.52757991807331,27.032664669215954
2019-06-09,12.533335876581553,19.36895910176008,29.57094352055044
2019-06-10,11.279655052451876,29.771051353549296,31.896544572046086
2019-06-11,13.474276539918836,24.885231965951316,31.150598252895296
2019-06-12,19.92211156233861,32.006320668430504,33.844095710330585
2019-06-13,21.849674093823506,31.465281208584905,41.73900239875669
2019-06-14,19.49329810067126,38.537170597711075,38.923705206895534
2019-06-15,24.90961541720088,30.667987858188823,38.332585992981265
2019-06-16,18.71035245879164,30.487019648924434,30.992182131847724
2019-06-17,23.784116659245473,31.863180163757992,28.086132064631148
2019-06-18,20.484300033593563,30.363367090138226,37.02321452109055
2019-06-19,21.968355799426632,34.28689541547552,35.41870376716118
2019-06-20,23.608004602578152,23.289889177868424,37.14690806284591
2019-06-21,20.229125939781248,24.34450704940047,24.357024298980242
2019-06-22,20.706865088076295,22.716943117183796,24.416567233070435
2019-06-23,23.667985055559125,29.26445386889254,14.74546391816572
2019-06-24,17.58825153188681,30.3499851528928,19.09278696432098
2019-06-25,40.20381717362569,46.5204011605645,56.06451359605456
2019-06-26,25.11464767251871,34.036461654234074,33.6879661423374
2019-06-27,20.642792566969604,22.669673081956848,24.982665017011612
2019-06-28,16.329664497945924,17.995818852053088,9.881756127315947
2019-06-29,2.57976439324986,6.5158643322297545,9.98490104272904
2019-06-30,5.378694247254348,8.554657557457135,-0.5001118167654086
2019-07-01,7.254247885563953,8.821839304354821,3.5737361390346294
2019-07-02,2.7219157076843667,4.097482889103394,-15.315450986876485
2019-07-03,2.251324499111539,0.14041771299505634,-2.5549393200945545
2019-07-04,-2.768814789733673,0.9927701457759586,-12.371294230426594
2019-07-05,-2.7361733089907507,-16.818532735806514,0.9656203787909892
2019-07-06,-5.3596259309273035,-4.8861527041592705,-2.9619787145936503
2019-07-07,-3.168144735164634,-12.38095830841829,-5.999169356608679
2019-07-08,-7.468373317681907,-18.973759619105415,-1.4342268804486729
2019-07-09,-8.602023121660821,-10.601402851716674,-15.488724180068859
2019-07-10,-12.002907129501239,-8.101510659688953,-1.511112824900513
2019-07-11,-13.162382610225649,-15.198482556249477,-6.0729474540832
2019-07-12,-13.68616102638383,-11.105111953179541,-12.224975316363937
2019-07-13,-11.650697103253023,-8.478859016680342,-4.4203770890480305
2019-07-14,-14.25687370269508,-9.517955267563867,-15.733350886880153
2019-07-15,-12.043994740166863,-7.626981081802341,-13.197761368765372
2019-07-16,-6.358889003559573,-10.529130427635565,-10.742669091855806
2019-07-17,-9.34883595547386,-12.159510749158876,-8.767258840127223
2019-07-18,-12.073424106840395,-17.730394808571305,-9.82847484932828
2019-07-19,-6.424197771751297,-10.344838531126312,4.413646294701355
2019-07-20,-9.93324169083838,-10.88978777555685,-1.4080441196498084
2019-07-21,-13.30955283586931,3.893409422448862,4.172815275658916
2019-07-22,-8.558165155172993,-3.584754190258237,1.601217198681296
2019-07-23,-9.317674225685968,0.15781727931493206,-2.6659631860132587
2019-07-24,-2.8296494775443457,4.5491869041601,11.087371019432563
2019-07-25,0.3143059518167564,5.08804738370859,1.8249836164415179
2019-07-26,7.37668685219509,14.702240275112572,14.20298513648839
2019-07-27,5.47049687621185,7.674732060079602,9.569139887811652
2019-07-28,5.968739756075002,13.732076175723417,29.903377415953507
2019-07-29,11.209489601662998,12.346307024947768,26.210510409085614
2019-07-30,4.143725653081109,12.338476956864392,23.791949427068776
2019-07-31,13.41720711558079,17.5572254892545,31.747728980400527
2019-08-01,16.84541119285244,22.01915022271416,21.849072432700666
2019-08-02,11.782922754981039,22.19759580677631,30.56147683884472
2019-08-03,21.141898360117974,22.66161710131563,29.649669473252402
2019-08-04,20.03583536748707,20.954968362147874,30.645388984079275
2019-08-05,18.8679227471683,27.495738900192265,36.43168109085952
2019-08-06,22.86809298078438,22.20624850567563,33.55824230027531
2019-08-07,28.392025179655715,32.06090660957067,30.892686402261536
2019-08-08,22.49059904354959,29.238135260938048,19.826572796089916
2019-08-09,22.789305236528744,22.46385787577652,22.69755259040172
2019-08-10,20.505604122300102,26.64559727986788,26.050769408914245
2019-08-11,18.9123769809398,23.829116864411844,25.780206570015082
2019-08-12,23.27409840691951,27.064145254440234,17.487619680502057
2019-08-13,17.29538662560946,29.801856280825596,34.69109601500102
2019-08-14,18.924154608589117,14.484457913850992,27.74276595559298
2019-08-15,15.908236633200161,20.784947420948438,20.52091851224819
2019-08-16,17.21303761891231,17.363023340191454,15.234973699173919
2019-08-17,15.039259034629389,18.41011476614228,11.172826027595613
2019-08-18,15.264282007956874,13.89864754903715,4.5841462617633395
2019-08-19,8.614276776575352,7.15187422986898,7.517637331252624
2019-08-20,7.234428598777356,6.209458459275207,5.8738452583924525
2019-08-21,2.9454450775813,1.4183344264863718,-4.795585492133867
2019-08-22,2.3554698079816387,6.505630049136868,1.2237281918262357
2019-08-23,2.627585835273908,-0.6464145710652366,-3.792354589669809
2019-08-24,1.6063343275239412,4.618640258507399,-15.477922438632621
2019-08-25,-5.5279245257738525,-6.12175012870152,-11.860511868109972
2019-08-26,-2.1556693695594573,-11.177035503716803,-11.274338649642502
2019-08-27,-2.5779719241543377,-16.694550519711342,-0.43581606468361755
2019-08-28,-7.135023152361869,-19.815163423916545,-8.951117964075248
2019-08-29,-4.300989714228727,-20.542916505515656,-20.215073397842907
2019-08-30,-13.610582584109629,-14.134768189133066,-11.132879831831302
2019-08-31,-16.164609783096473,-14.186107793066967,-22.559770613276662
2019-09-01,-18.674891595726965,-23.71222029629573,-8.497427018838156
2019-09-02,-9.514990271761768,-13.737711113469235,-16.711229338731584
2019-09-03,-12.446267155899125,-19.615502664708387,-14.18862666531329
2019-09-04,-14.720867628065742,-16.72884390046572,-5.739722402820779
2019-09-05,-13.596721469158764,-10.005090003768252,-18.767554479563273
2019-09-06,-17.431837364981195,-12.11627935211688,-18.00970547028541
2019-09-07,-6.0890079571308,-15.80832720204627,-12.01378509292522
2019-09-08,-12.153547932821919,-16.93183728237967,-1.4254402414449414
2019-09-09,-11.098640198483334,-20.464437640207777,-13.189132084224758
2019-09-10,-7.919883823225367,-12.45161043987148,-18.060092718837048
2019-09-11,-7.125175129827858,-8.107104993469363,-2.8609991567330817
2019-09-12,-6.192497281390243,-8.970267409859304,5.007632479638686
2019-09-13,-7.378785259789048,-2.8411305045273334,11.033723283732186
2019-09-14,-1.621327274881422,0.6778763544403784,4.623409917015299
2019-09-15,4.674347551677434,2.1277725119484927,7.459716266006992
2019-09-16,5.200024224111967,3.089984174437375,18.41497686310953
2019-09-17,8.107800479395642,9.257500832917268,4.550025698526666
2019-09-18,3.9724246378915478,13.087216228969204,14.857716412460793
2019-09-19,4.676625895780646,9.258144370520366,20.152082734923717
2019-09-20,9.337479613609062,22.209346431749736,23.540347289768775
2019-09-21,11.86303422627089,18.186298257324406,20.157723415347416
2019-09-22,16.8319366553522,20.78490418600344,24.639677294916375
2019-09-23,10.205952052733688,25.551468981448345,12.344063036538106
2019-09-24,21.3857957758814,25.18514422984082,23.217058752949796
2019-09-25,17.681313633368,29.544671861326805,29.92789006482414
2019-09-26,18.006265665305243,27.802165841557372,22.621196399509294
2019-09-27,17.154107936326604,24.76966808328583,28.341524862396785
2019-09-28,15.886135201850946,29.255647191285167,30.234614800795537
2019-09-29,23.69242356629548,23.03648207719683,25.48691803593189
2019-09-30,21.590448928805383,28.02509792128556,27.447777028393013
2019-10-01,17.395195443376195,26.853708786668857,20.268060052137933
2019-10-02,16.998730879648143,25.2258352691437,22.97805164146835
2019-10-03,19.22826420368388,24.357082983777666,25.761913054670984
2019-10-04,24.33334544725307,15.539911878592989,21.491598157080514
2019-10-05,17.463573982304318,19.358261486440124,15.463151322038495
2019-10-06,12.425723071374797,20.0453480093817,17.615274527679823
2019-10-07,14.655317007732497,18.12125381458532,17.907676601928177
2019-10-08,12.879093091542897,10.780865666654737,0.6213980198764677
2019-10-09,3.8067749309590333,17.831583141638987,15.337726669695645
2019-10-10,9.72123708641896,6.303326750023373,4.772743034277774
2019-10-11,7.137402849445493,11.266694601135924,6.3277615481957294
2019-10-12,7.780497713364757,6.28030480472291,7.979587814912049
2019-10-13,9.06325620950135,-0.9066605516644759,-8.199344889919413
2019-10-14,4.761339090048362,6.531555455434946,-6.934216291929963
2019-10-15,-1.5104114745729222,-8.408895542153395,-6.812578966148853
2019-10-16,-6.056002576974948,-2.0399905298047654,-11.416018188236627
2019-10-17,2.933521822820768,-3.9709988752518717,0.33414695840605724
2019-10-18,-6.382434250111865,-13.000050727012436,-15.043214861993057
2019-10-19,-8.203498524020004,-6.250788524826108,-14.668747471660375
2019-10-20,-9.828067379623025,-14.66857680495791,-11.561310977090198
2019-10-21,-10.481945176773321,-13.727264715573947,-19.748619552122193
2019-10-22,-12.596560977376974,-14.844848677682126,-15.79419323169186
2019-10-23,-14.73514035099134,-17.168888345074805,-12.030379931449925
2019-10-24,-15.272773079987198,-13.597935003755868,-15.241167148915732
2019-10-25,-14.108858527680022,-13.695352720244816,-13.387664530753375
2019-10-26,-15.72425445149265,-23.94340807712463,-14.839068625158758
2019-10-27,-16.063438188135542,-10.629439805730563,-18.929729108734552
2019-10-28,-13.21038729355442,-21.983052944999315,-7.690846474691212
2019-10-29,-13.601706739316565,-9.534278621981564,1.6470287355793847
2019-10-30,-7.465910977016241,-7.588564212953829,-5.689839424012883
2019-10-31,-18.609994384980293,-14.957671320533418,-2.459866600237792
2019-11-01,-6.155232462479465,-10.071120044399168,2.3306011862391176
2019-11-02,-4.126134636263655,-10.669156998022185,-5.677557174694388
2019-11-03,-12.196015037945006,-4.519975011831996,12.691374965266162
2019-11-04,-5.179855978848238,-2.300411902007996,7.322807651642261
2019-11-05,-3.2439314384634006,4.9120380005067075,17.575602648168676
2019-11-06,-4.1893062956798595,9.886571056306778,7.644637249383168
2019-11-07,-0.1506604744983333,13.048273324956153,23.8065998743687
2019-11-08,1.0784993359563857,7.757306395563054,20.786912109569293
2019-11-09,11.735731924171818,11.965651592245097,22.0154585470505
2019-11-10,11.50569627553419,8.54040408769653,22.582149744923896
2019-11-11,14.612254573880708,14.696627023126554,22.102396210230996
2019-11-12,15.01611632186572,24.36960494839637,31.65827178287185
2019-11-13,11.46960003538366,29.221549992435676,27.67195943331628
2019-11-14,15.006134865731115,19.418069565270393,17.88431156751649
2019-11-15,19.571978104331762,23.751761497620762,23.490500169753084
2019-11-16,15.924965272507213,27.49179988016896,29.232075923233428
2019-11-17,22.785485039876725,29.86327094598821,32.36290385960943
2019-11-18,20.92310223916986,26.176719018111797,30.622463113544175
2019-11-19,21.222994732187235,31.721619797279995,37.253766491154366
2019-11-20,24.850514429944923,28.17282482554657,20.085629647677518
2019-11-21,24.247380814901817,29.87071274842902,30.434598533916603
2019-11-22,21.80407303663884,31.65534082381226,19.07723341609953
2019-11-23,25.918389767347843,28.6032023020957,31.40413518671393
2019-11-24,18.758252187313918,25.645727883349007,25.37161271190236
2019-11-25,22.887285220860214,25.556605979206026,26.326441081330408
2019-11-26,21.746821724288814,23.94859997000942,17.610030449854644
2019-11-27,17.817773783332697,20.860260623614373,26.770243784884237
2019-11-28,18.192226677244054,19.17017577854111,23.25227045651291
2019-11-29,11.925932658018938,24.443775030397887,18.472821767570586
2019-11-30,16.472940692650525,17.73053934287327,12.288792856797052
2019-12-01,11.307249246420456,11.656628301423668,13.550694659002414
2019-12-02,8.301647864730883,13.06901329071411,4.335298668263764
2019-12-03,10.801590243278664,6.191816947041362,10.122841291681354
2019-12-04,3.5771412738615305,9.68327216784346,11.95203150412277
2019-12-05,-0.5858174623259806,3.800991185966438,6.697723263673089
2019-12-06,-3.0963972358933325,-0.65563304712201,-4.800677971318665
2019-12-07,1.1782528275671351,-0.7783187030499648,-0.9682305347419069
2019-12-08,-6.231779904761824,-11.212605280500847,-11.297600222095976
2019-12-09,0.7862150366457952,-11.421366530115595,-2.9703799240902504
2019-12-10,-12.010694634310653,-13.481025806680751,-4.78143119830193
2019-12-11,-2.5210946214545213,-9.579154193269256,-17.79769251712972
2019-12-12,-8.114265746605344,-4.377093353103676,-14.695970433061712
2019-12-13,-10.07234695800197,-3.309109095701057,-10.404453543734885
2019-12-14,-12.203594033104347,-10.412798901496519,-10.482322105818373
2019-12-15,-10.056868971303853,-11.281504947392346,-14.891167758835055
2019-12-16,-11.653523373645516,-20.586436060021995,-5.929022624775252
2019-12-17,-8.42581380986077,-15.134822015913908,-5.711430200187969
2019-12-18,-11.094687749122082,-15.443454020682442,-6.807269835112302
2019-12-19,-10.538651716651291,-13.76488617573978,-8.229200764733353
2019-12-20,-11.315045572226746,-10.625790776780086,2.896974879445385
2019-12-21,-9.477138543804887,-10.255489097594904,8.021634205435376
2019-12-22,12.759648626811183,11.527533240718533,31.09829549185384
2019-12-23,0.8474789815992922,14.88643639854594,20.78507280978274
2019-12-24,-4.009196269835483,0.11353031847950046,16.99595018882981
2019-12-25,-1.2174708173427087,1.3966664866299539,7.19261221855851
2019-12-26,-0.9430752078460892,11.421514368019679,10.98996425314052
2019-12-27,0.08060362721432124,2.122074652692973,18.232851653823896
2019-12-28,2.798839414640016,-1.5356988377737952,7.229736426642516
2019-12-29,5.942814559469652,10.330249834947894,26.553343062996877
2019-12-30,5.629012889136259,18.73084382543161,22.686073397987194
2019-12-31,7.177791502216496,24.947775041571383,22.638936623211617
2020-01-01,12.168494990927996,14.851705728913934,26.601914573509838
2020-01-02,10.944818906320442,24.331507245670462,28.98710749047404
2020-01-03,16.955734887727992,22.874635173955912,22.177464668972817
2020-01-04,12.844623496450884,26.511113132546903,40.4491924729933
2020-01-05,22.421546152447103,39.475272863736045,34.38347749438827
2020-01-06,22.429728127285465,24.61061646378758,37.579762930333104
2020-01-07,23.213127120744705,33.05993482703269,41.02862983298606
2020-01-08,26.46916249409716,35.04480606207465,31.44290016865315
2020-01-09,29.364781642921812,38.32474666047025,39.33458615392552
2020-01-10,28.216363625338406,34.87805080621779,35.45249153732514
2020-01-11,20.548025573583367,35.87433621957115,40.76492261532536
2020-01-12,22.338771718258933,32.917907971278005,24.85743381425217
2020-01-13,24.129945948004824,35.04512361393438,34.24888875994877
2020-01-14,25.646746791332664,31.791448544726027,30.42160030934302
2020-01-15,26.454013866759837,34.49469814269576,34.198591380876465
2020-01-16,22.098107369177384,29.145187604774634,32.65275049657948
2020-01-17,23.618334856098432,30.422643039530573,24.710722417690086
2020-01-18,19.67168937737267,26.887705528648766,22.579290369863116
2020-01-19,18.60230591483218,29.32380380514089,23.392160597683684
2020-01-20,14.70555727015189,22.348484162813914,17.040745386392874
2020-01-21,14.27168835023713,13.085383802075647,23.45298517106572
2020-01-22,11.141583036504759,22.50729623017789,14.844292605618831
2020-01-23,10.186575389655887,11.31503736186833,-0.4791260893755531
2020-01-24,13.823824246434574,9.646530677601909,9.959754492845349
2020-01-25,6.072912017742672,7.2240294954944435,4.271135170123055
2020-01-26,14.03354758906399,12.378852550604524,-0.937653725415009
2020-01-27,5.936656808570513,-3.943907718664075,-1.003158780421745
2020-01-28,3.0507043743087072,14.405251056096901,3.924898078579611
2020-01-29,-1.8022060926649912,4.0007614311560555,8.408001666053492
2020-01-30,0.7639751149119449,-1.2923711583035544,1.8426845331422632
2020-01-31,-4.467091588332151,-4.176984652820303,-3.973169318503826
2020-02-01,-3.9957350361058737,-4.380566856565048,0.48011782272010617
2020-02-02,1.5352339087869398,-4.717511076686283,-4.735950216051544
2020-02-03,-6.962587215811237,-5.193124341233954,-6.224871464954822
2020-02-04,-4.324468613969239,-6.190775044633528,-8.530318716667505
2020-02-05,-10.088373249961178,-8.333312811798232,-11.21347946349044
2020-02-06,-8.56388080472903,-9.443622761183418,-3.754533793601151
2020-02-07,-3.6141685994255193,-8.922441896640048,-0.08749739632569598
2020-02-08,-10.107993200453762,-8.423495313937853,-0.1578437779113248
2020-02-09,-2.881447508427371,-2.2635553856134667,-0.27835015833949406
2020-02-10,-5.257772095872731,-3.0754066676545833,-1.1972343508818133
2020-02-11,-7.843629193082336,-15.230111621731954,8.527333195042434
2020-02-12,-3.3548111008016583,0.5899781833276592,1.0692563346523185
2020-02-13,-1.024714328164129,0.8850804958997072,13.84273902837922
2020-02-14,-0.4133286165721748,2.353991982454936,7.4415380760466245
2020-02-15,-4.720911712488026,3.396746514576659,11.257672956980333
2020-02-16,-0.48002029130088975,11.869819377312844,10.34175559114799
2020-02-17,2.874424910252392,13.907221563853255,17.81257449923562
2020-02-18,5.473166658810968,10.04854680286187,27.807678926284286
2020-02-19,9.572570390199093,17.424069588329093,28.13512204829525
2020-02-20,10.564455180119506,14.910963175983625,32.95901951677857
2020-02-21,8.612398918142445,16.094995900830654,33.108077317523325
2020-02-22,15.514155620431072,21.659309317530887,27.320252389542517
2020-02-23,18.263454365498127,29.920891410176235,33.22696341268401
2020-02-24,20.14592627613353,32.63206565327945,32.87471298085095
2020-02-25,23.474337826114002,33.10495329649193,44.92859221444173
2020-02-26,24.546073516494328,35.852441034847914,33.82327424041396
2020-02-27,25.09402889731947,36.727383826058684,45.22027513842084
2020-02-28,25.023605894572345,33.688799549099166,46.006706094169985
2020-02-29,21.837606298460194,38.89503482765201,51.100399893506264
2020-03-01,28.479863360182673,41.083011345054835,40.26268409168782
2020-03-02,28.556011598887824,41.35825491630595,45.640766539125195
2020-03-03,29.15679923470747,43.13630786147731,52.894635819020245
2020-03-04,25.104688871221928,41.08812078146913,37.92446378587753
2020-03-05,25.542825583982538,39.18519023637342,32.39747129625854
2020-03-06,30.989228461499245,41.05783717486557,29.40590727361399
2020-03-07,27.403884928985,35.71411841552524,40.52745009431143
2020-03-08,28.500179789431026,31.004953133428554,26.048767328385928
2020-03-09,25.633410083393084,32.00953315963376,31.433607583792213
2020-03-10,24.3264308761297,27.834146911031112,33.21263722890669
2020-03-11,25.277323782389814,25.919031457837203,29.6709264855076
2020-03-12,19.659249186753996,25.56823575564759,28.422102909483954
2020-03-13,19.48149899484256,20.6107742528877,24.944632744976772
2020-03-14,16.01825126674303,19.828900055035685,27.556566782166108
2020-03-15,14.044634935877202,11.158586016093427,14.204006545877927
2020-03-16,12.270036241613255,16.398199374465822,13.06923329415634
2020-03-17,11.55517338080717,12.894323812497621,10.2131603647819
2020-03-18,7.5229914137887395,7.159888545882167,15.694601684425525
2020-03-19,10.06872003246821,10.152380810699688,13.89745822480081
2020-03-20,2.2391503226567395,8.759737153756777,9.77004640764824
2020-03-21,2.1777236363089667,-3.0726550781892543,11.559131689706813
2020-03-22,-0.3399827546630809,-1.9737216412839058,-1.3447022962216906
2020-03-23,3.0193465133073363,-3.8432126751901072,11.119430741461638
2020-03-24,-1.8477161344191986,-6.072905565833086,9.444094020297165
2020-03-25,-0.9399805471205918,-0.7650925693181825,4.965639096918149
2020-03-26,-8.771223778046886,-5.608399820166827,9.607374698750734
2020-03-27,-4.970318513488968,-6.5743106893769365,-6.981225796855645
2020-03-28,-3.944579168403009,-13.440286894250242,-1.3088462197782018
2020-03-29,-6.474415941987182,-3.646169317874457,-1.7756923737790529
2020-03-30,-3.9786434276103666,-10.346343864553308,6.041071694049098
2020-03-31,-8.043866656434732,-4.900428281651008,-1.30843787823179
2020-04-01,-2.5259445673822265,-3.165309705173457,8.730438641991622
2020-04-02,0.48598287864840906,2.087935062973636,13.301220879856333
2020-04-03,-5.6708814232732,-6.298841076521133,11.949132656486906
2020-04-04,-4.7562733689089765,-10.848540382227537,12.060200408898263
2020-04-05,1.6138715396424712,3.045833332214742,8.25044311442974
2020-04-06,3.486794573906054,11.259148351277869,11.307131691181738
2020-04-07,-0.34986108880065525,11.58998301215637,23.75526932815727
2020-04-08,1.7867915677536754,10.340765944995605,24.068530803971065
2020-04-09,4.138146128031556,10.41391613557815,22.765045126491685
2020-04-10,3.4200420960149116,17.927972938826283,23.542958713536404
2020-04-11,6.6828049788491715,14.124614931975659,18.462447336269122
2020-04-12,8.631162135769499,22.200994097234776,25.43189808221893
2020-04-13,11.423634599192171,24.99425475375991,41.85109413803147
2020-04-14,15.484780560724541,29.624343258870336,28.955400457299447
2020-04-15,18.262689557926233,38.31789095288514,37.88336025739401
2020-04-16,23.68592982913178,31.935856837784986,43.5146517919987
2020-04-17,18.87576791168202,30.735628847172546,34.405744054412374
2020-04-18,25.763002875509848,34.37445836709045,42.45884419526617
2020-04-19,24.165927181814972,29.618056668529665,46.995264266654004
2020-04-20,25.9298656503702,34.87548211945228,43.35452133634047
2020-04-21,28.93372418659293,36.94834335694167,57.14094400122602
2020-04-22,25.14020161567312,37.24551029859546,35.971832898734235
2020-04-23,29.69298809486842,40.0959181932502,48.51470536826099
2020-04-24,29.513812200111815,36.60699662971338,42.22120914730642
2020-04-25,30.480118450290053,43.38899958542085,45.7977825227387
2020-04-26,29.809916726705737,38.710792260788466,43.12682018148398
2020-04-27,35.0134120074519,37.74745595521655,36.25250365901346
2020-04-28,26.3484103122735,35.35743642496005,39.08160692042375
2020-04-29,25.7203924516571,35.579769610632475,27.491091150647165
2020-04-30,24.345250370802848,36.205972169326664,36.8479264973685
2020-05-01,23.165875482932734,28.05755229540359,33.1690971073507
2020-05-02,21.403578983932956,26.565719299421794,32.34618960509587
2020-05-03,24.378314019688922,25.41607893470952,31.779945522025326
2020-05-04,23.093149493221958,19.091797485228508,26.002922714927283
2020-05-05,15.97460492125001,18.30842510611098,22.37687840562152
2020-05-06,13.21079184555264,16.79263725916737,15.017780330080022
2020-05-07,14.397813515693723,18.861242915067063,13.23839831966536
2020-05-08,9.585127879172912,13.894544035882328,19.512282945932075
2020-05-09,10.428315218787883,10.927327864251632,18.287487993753206
2020-05-10,7.167959320996255,10.649461520390982,8.356494900802755
